datetime,hours,isoil temp,msoil temp,i30cm temp,m30cm temp,rh,iair temp,mair temp,irain,mrain,dir,iwind gust,mwind gust,iwind,spd
2019-06-26 10:30,4,86.7,30.4,81.9,27.7,54.9,78.3,25.7,0,0,223,7,3.12928,1,0.44704
2019-06-26 10:45,4.25,87.4,30.8,80.8,27.1,52.9,78.5,25.8,0,0,211,6,2.68224,2,0.89408
2019-06-26 11:00,4.5,88,31.1,83.2,28.4,49.4,79,26.1,0,0,232,7,3.12928,2,0.89408
2019-06-26 11:15,4.75,88.5,31.4,82.1,27.8,48.9,79.4,26.3,0,0,223,5,2.2352,1,0.44704
2019-06-26 11:30,5,88.4,31.3,82.5,28.1,47.3,79.5,26.4,0,0,224,5,2.2352,2,0.89408
2019-06-26 11:45,5.25,88.2,31.2,82.8,28.2,47.1,79.9,26.6,0,0,227,4,1.78816,1,0.44704
2019-06-26 12:00,5.5,87.2,30.7,81.2,27.3,46,79.4,26.3,0,0,210,5,2.2352,2,0.89408
2019-06-26 12:15,5.75,86.8,30.4,83.4,28.6,47.5,79.9,26.6,0,0,237,6,2.68224,2,0.89408
2019-06-26 12:30,6,87.2,30.7,83.1,28.4,47.9,80.6,27.0,0,0,258,8,3.57632,2,0.89408
2019-06-26 12:45,6.25,87.5,30.8,83.3,28.5,45.3,80.7,27.1,0,0,173,4,1.78816,0,0.1
2019-06-26 13:00,6.5,87.9,31.1,84,28.9,46.2,81.2,27.3,0,0,254,7,3.12928,1,0.44704
2019-06-26 13:15,6.75,88,31.1,83.5,28.6,44.6,81.8,27.7,0,0,231,6,2.68224,1,0.44704
2019-06-26 13:30,7,88.8,31.6,85.2,29.6,44.3,82.4,28.0,0,0,266,7,3.12928,2,0.89408
2019-06-26 13:45,7.25,89.4,31.9,84.9,29.4,42,82.6,28.1,0,0,249,8,3.57632,1,0.44704
2019-06-26 14:00,7.5,90.4,32.4,86.7,30.4,44.3,81.9,27.7,0,0,234,8,3.57632,3,1.34112
2019-06-26 14:15,7.75,90.1,32.3,84.3,29.1,43.1,82.2,27.9,0,0,238,5,2.2352,1,0.44704
2019-06-26 14:30,8,89.1,31.7,83.8,28.8,44.3,81.9,27.7,0,0,235,5,2.2352,1,0.44704
2019-06-26 14:45,8.25,88.2,31.2,85.1,29.5,44.6,81.7,27.6,0,0,235,4,1.78816,1,0.44704
2019-06-26 15:00,8.5,87.4,30.8,83.2,28.4,45.6,80.8,27.1,0,0,211,7,3.12928,1,0.44704
2019-06-26 15:15,8.75,85.6,29.8,82.3,27.9,43.3,81.8,27.7,0,0,199,4,1.78816,0,0.1
2019-06-26 15:30,9,86.3,30.2,87.1,30.6,42.9,83.8,28.8,0,0,224,5,2.2352,1,0.44704
2019-06-26 15:45,9.25,86.8,30.4,85.1,29.5,41.6,83.2,28.4,0,0,175,4,1.78816,1,0.44704
2019-06-26 16:00,9.5,86.3,30.2,85.4,29.7,42.8,82.9,28.3,0,0,234,4,1.78816,1,0.44704
2019-06-26 16:15,9.75,86.5,30.3,85.7,29.8,41,84.4,29.1,0,0,187,3,1.34112,0,0.1
2019-06-26 16:30,10,86.5,30.3,86,30.0,41,83.9,28.8,0,0,204,3,1.34112,0,0.1
2019-06-26 16:45,10.25,85.7,29.8,83.7,28.7,43.6,82.6,28.1,0,0,192,6,2.68224,1,0.44704
2019-06-26 17:00,10.5,84.7,29.3,84,28.9,42.4,83.3,28.5,0,0,183,5,2.2352,2,0.89408
2019-06-26 17:15,10.75,83.7,28.7,84.8,29.3,41.6,83.5,28.6,0,0,190,6,2.68224,1,0.44704
2019-06-26 17:30,11,83.3,28.5,84.4,29.1,44.8,82.5,28.1,0,0,214,6,2.68224,2,0.89408
2019-06-26 17:45,11.25,82.3,27.9,82.5,28.1,44.8,80.6,27.0,0,0,221,6,2.68224,2,0.89408
2019-06-26 18:00,11.5,81.2,27.3,81.2,27.3,47.3,79.9,26.6,0,0,214,4,1.78816,1,0.44704
2019-06-26 18:15,11.75,79.7,26.5,80.1,26.7,47,79.5,26.4,0,0,214,5,2.2352,1,0.44704
2019-06-26 18:30,12,79.3,26.3,83.1,28.4,49.3,80.8,27.1,0,0,238,5,2.2352,2,0.89408
2019-06-26 18:45,12.25,80,26.7,84.7,29.3,47.9,81.6,27.6,0,0,264,4,1.78816,2,0.89408
2019-06-26 19:00,12.5,80.1,26.7,83.2,28.4,48.7,81.2,27.3,0,0,262,4,1.78816,1,0.44704
2019-06-26 19:15,12.75,79.9,26.6,83.3,28.5,52,80.3,26.8,0,0,254,4,1.78816,1,0.44704
2019-06-26 19:30,13,79.5,26.4,82.9,28.3,53,79.8,26.6,0,0,245,2,0.89408,0,0.1
2019-06-26 19:45,13.25,78.8,26.0,79.2,26.2,60.4,79.9,26.6,0,0,256,0,0,0,0.1
2019-06-26 20:00,13.5,78,25.6,78.2,25.7,65.8,77.5,25.3,0,0,256,0,0,0,0.1
2019-06-26 20:15,13.75,77.2,25.1,77.1,25.1,73.7,74.9,23.8,0,0,256,0,0,0,0.1
2019-06-26 20:30,14,75.9,24.4,72.3,22.4,80.8,71.8,22.1,0,0,256,0,0,0,0.1
2019-06-26 20:45,14.25,74.6,23.7,69.5,20.8,83.8,69.4,20.8,0,0,256,0,0,0,0.1
2019-06-26 21:00,14.5,73,22.8,67.1,19.5,90.3,66.5,19.2,0,0,256,0,0,0,0.1
2019-06-26 21:15,14.75,71.7,22.1,66.2,19.0,85.5,67.9,19.9,0,0,136,1,0.44704,0,0.1
2019-06-26 21:30,15,70.5,21.4,65.3,18.5,88.5,65.7,18.7,0,0,114,0,0,0,0.1
2019-06-26 21:45,15.25,69.4,20.8,64.7,18.2,86.9,66,18.9,0,0,114,0,0,0,0.1
2019-06-26 22:00,15.5,68.5,20.3,63.7,17.6,89.4,64.5,18.1,0,0,114,1,0.44704,0,0.1
2019-06-26 22:15,15.75,67.6,19.8,62.9,17.2,90.6,63.9,17.7,0,0,114,0,0,0,0.1
2019-06-26 22:30,16,66.7,19.3,62.9,17.2,94,63.1,17.3,0,0,114,0,0,0,0.1
2019-06-26 22:45,16.25,66.2,19.0,63,17.2,93.3,63.1,17.3,0,0,114,0,0,0,0.1
2019-06-26 23:00,16.5,65.7,18.7,62.7,17.1,93.9,62.5,16.9,0,0,114,0,0,0,0.1
2019-06-26 23:15,16.75,65.3,18.5,63.1,17.3,93.7,62.9,17.2,0,0,115,2,0.89408,0,0.1
2019-06-26 23:30,17,65,18.3,62.2,16.8,92.8,62.5,16.9,0,0,115,0,0,0,0.1
2019-06-26 23:45,17.25,64.6,18.1,61.2,16.2,94.5,61.4,16.3,0,0,115,0,0,0,0.1
2019-06-27 00:00,17.5,64.2,17.9,61.3,16.3,94.9,61.1,16.2,0,0,115,0,0,0,0.1
2019-06-27 00:15,17.75,63.9,17.7,60.9,16.1,94.9,61.2,16.2,0,0,115,0,0,0,0.1
2019-06-27 00:30,18,63.6,17.6,60.3,15.7,93.8,60.6,15.9,0,0,115,0,0,0,0.1
2019-06-27 00:45,18.25,63.4,17.4,60.9,16.1,95.4,60.9,16.1,0,0,115,0,0,0,0.1
2019-06-27 01:00,18.5,63.2,17.3,60.5,15.8,95.2,60.7,15.9,0,0,115,0,0,0,0.1
2019-06-27 01:15,18.75,63,17.2,60.3,15.7,95.9,60,15.6,0,0,115,0,0,0,0.1
2019-06-27 01:30,19,62.8,17.1,59.7,15.4,95,60.3,15.7,0,0,115,0,0,0,0.1
2019-06-27 01:45,19.25,62.6,17.0,59.3,15.2,93.2,60.8,16.0,0,0,115,0,0,0,0.1
2019-06-27 02:00,19.5,62.4,16.9,59.4,15.2,95.9,59,15.0,0,0,115,0,0,0,0.1
2019-06-27 02:15,19.75,62.2,16.8,59.6,15.3,96.9,59,15.0,0,0,115,0,0,0,0.1
2019-06-27 02:30,20,62.1,16.7,59.6,15.3,97.2,59.3,15.2,0,0,115,0,0,0,0.1
2019-06-27 02:45,20.25,62,16.7,59.4,15.2,95.9,60.3,15.7,0,0,115,0,0,0,0.1
2019-06-27 03:00,20.5,61.9,16.6,59,15.0,94.4,60.5,15.8,0,0,115,0,0,0,0.1
2019-06-27 03:15,20.75,61.7,16.5,58.8,14.9,94.2,59.9,15.5,0,0,115,0,0,0,0.1
2019-06-27 03:30,21,61.6,16.4,59.3,15.2,95.3,59.5,15.3,0,0,115,0,0,0,0.1
2019-06-27 03:45,21.25,61.6,16.4,59.8,15.4,95.4,59.8,15.4,0,0,115,0,0,0,0.1
2019-06-27 04:00,21.5,61.6,16.4,60.1,15.6,94.6,60,15.6,0,0,115,0,0,0,0.1
2019-06-27 04:15,21.75,61.6,16.4,60,15.6,93.8,60.3,15.7,0,0,115,0,0,0,0.1
2019-06-27 04:30,22,61.6,16.4,59.3,15.2,91.5,60.4,15.8,0,0,115,0,0,0,0.1
2019-06-27 04:45,22.25,61.5,16.4,59.5,15.3,89.1,61.2,16.2,0,0,115,0,0,0,0.1
2019-06-27 05:00,22.5,61.4,16.3,59.1,15.1,90.5,60.3,15.7,0,0,115,0,0,0,0.1
2019-06-27 05:15,22.75,61.2,16.2,58.6,14.8,91.1,60,15.6,0,0,114,1,0.44704,0,0.1
2019-06-27 05:30,23,61.1,16.2,59.1,15.1,93.7,59.4,15.2,0,0,114,0,0,0,0.1
2019-06-27 05:45,23.25,61.2,16.2,60,15.6,91.9,60.2,15.7,0,0,114,0,0,0,0.1
2019-06-27 06:00,23.5,61.7,16.5,62,16.7,90.8,61.9,16.6,0,0,114,0,0,0,0.1
2019-06-27 06:15,23.75,62.8,17.1,66,18.9,85.9,65.5,18.6,0,0,114,0,0,0,0.1
2019-06-27 06:30,24,64.6,18.1,71.3,21.8,83,68.5,20.3,0,0,114,0,0,0,0.1
2019-06-27 06:45,24.25,66.8,19.3,73.7,23.2,82.4,69.5,20.8,0,0,114,0,0,0,0.1
2019-06-27 07:00,24.5,69.1,20.6,74.4,23.6,80.6,70.5,21.4,0,0,103,2,0.89408,0,0.1
2019-06-27 07:15,24.75,71.4,21.9,78.1,25.6,79.2,70.5,21.4,0,0,72,5,2.2352,0,0.1
2019-06-27 07:30,25,73.2,22.9,80.9,27.2,78.1,71.1,21.7,0,0,84,4,1.78816,0,0.1
2019-06-27 07:45,25.25,74.5,23.6,78.5,25.8,79.2,71.4,21.9,0,0,110,5,2.2352,1,0.44704
2019-06-27 08:00,25.5,75.4,24.1,78.6,25.9,79.5,71.4,21.9,0,0,110,5,2.2352,3,1.34112
2019-06-27 08:15,25.75,76.5,24.7,78.9,26.1,78.8,72.6,22.6,0,0,111,7,3.12928,3,1.34112
2019-06-27 08:30,26,78,25.6,80.7,27.1,76.3,73.9,23.3,0,0,104,4,1.78816,2,0.89408
2019-06-27 08:45,26.25,80.1,26.7,82.9,28.3,74.7,75.2,24.0,0,0,105,5,2.2352,2,0.89408
2019-06-27 09:00,26.5,81.8,27.7,82.3,27.9,74,76,24.4,0,0,121,6,2.68224,2,0.89408
2019-06-27 09:15,26.75,82.8,28.2,82.6,28.1,72.9,76.9,24.9,0,0,115,6,2.68224,3,1.34112
2019-06-27 09:30,27,84.2,29.0,85.1,29.5,71.5,77.7,25.4,0,0,105,7,3.12928,3,1.34112
2019-06-27 09:45,27.25,85.9,29.9,86.3,30.2,69.7,79,26.1,0,0,112,7,3.12928,3,1.34112
2019-06-27 10:00,27.5,87.6,30.9,87.4,30.8,66.8,79.5,26.4,0,0,101,8,3.57632,4,1.78816
2019-06-27 10:15,27.75,89.3,31.8,88.1,31.2,65.5,80.3,26.8,0,0,105,9,4.02336,4,1.78816
2019-06-27 10:30,28,90.5,32.5,88.4,31.3,64.3,81,27.2,0,0,108,7,3.12928,4,1.78816
2019-06-27 10:45,28.25,91.7,33.2,88.6,31.4,63,82.2,27.9,0,0,121,6,2.68224,3,1.34112
2019-06-27 11:00,28.5,93,33.9,89.1,31.7,59.9,82.9,28.3,0,0,121,6,2.68224,3,1.34112
2019-06-27 11:15,28.75,94,34.4,88.6,31.4,57.2,83.6,28.7,0,0,135,7,3.12928,3,1.34112
2019-06-27 11:30,29,94.8,34.9,89.3,31.8,57.3,83.7,28.7,0,0,127,7,3.12928,3,1.34112
2019-06-27 11:45,29.25,95.6,35.3,88.8,31.6,56.1,84.8,29.3,0,0,141,8,3.57632,4,1.78816
2019-06-27 12:00,29.5,96.1,35.6,90.2,32.3,57.5,84.2,29.0,0,0,121,9,4.02336,3,1.34112
2019-06-27 12:15,29.75,96.3,35.7,90.2,32.3,58.2,84.6,29.2,0,0,128,8,3.57632,4,1.78816
2019-06-27 12:30,30,96.6,35.9,89.9,32.2,56.5,85.7,29.8,0,0,134,9,4.02336,4,1.78816
2019-06-27 12:45,30.25,96.8,36.0,90.8,32.7,56.6,85.2,29.6,0,0,127,9,4.02336,4,1.78816
2019-06-27 13:00,30.5,96.7,35.9,89.8,32.1,58,84.9,29.4,0,0,132,10,4.4704,4,1.78816
2019-06-27 13:15,30.75,96,35.6,90,32.2,56.7,86,30.0,0,0,135,10,4.4704,6,2.68224
2019-06-27 13:30,31,96.2,35.7,90.7,32.6,57.3,86,30.0,0,0,135,11,4.91744,5,2.2352
2019-06-27 13:45,31.25,95.7,35.4,89.6,32.0,58.5,85.2,29.6,0,0,128,12,5.36448,5,2.2352
2019-06-27 14:00,31.5,95.1,35.1,89.9,32.2,57.4,86.5,30.3,0,0,139,9,4.02336,4,1.78816
2019-06-27 14:15,31.75,95.2,35.1,88.2,31.2,54.3,86.9,30.5,0,0,162,10,4.4704,6,2.68224
2019-06-27 14:30,32,94.2,34.6,86.9,30.5,55.1,86,30.0,0,0,170,11,4.91744,6,2.68224
2019-06-27 14:45,32.25,92.7,33.7,86.2,30.1,56.7,85.5,29.7,0,0,170,11,4.91744,6,2.68224
2019-06-27 15:00,32.5,91.4,33.0,86.1,30.1,58.5,85.1,29.5,0,0,156,11,4.91744,6,2.68224
2019-06-27 15:15,32.75,90.1,32.3,85.5,29.7,58.6,84.8,29.3,0,0,175,10,4.4704,5,2.2352
2019-06-27 15:30,33,88.8,31.6,85.1,29.5,59.1,84.2,29.0,0,0,193,9,4.02336,3,1.34112
2019-06-27 15:45,33.25,87.6,30.9,84.3,29.1,60.7,83.6,28.7,0,0,193,8,3.57632,3,1.34112
2019-06-27 16:00,33.5,84.6,29.2,73,22.8,76.5,71.3,21.8,0,0,280,31,13.85824,6,2.68224
2019-06-27 16:15,33.75,79.7,26.5,67.1,19.5,92.1,65.7,18.7,0.19,4.826,282,15,6.7056,9,4.02336
2019-06-27 16:30,34,76,24.4,66.6,19.2,94,65.4,18.6,0.03,0.762,286,9,4.02336,5,2.2352
2019-06-27 16:45,34.25,73.5,23.1,67.1,19.5,92.4,65.9,18.8,0,0,290,10,4.4704,4,1.78816
2019-06-27 17:00,34.5,71.8,22.1,67.3,19.6,91.2,66.1,18.9,0.02,0.508,289,9,4.02336,4,1.78816
2019-06-27 17:15,34.75,70.7,21.5,67.3,19.6,92.2,66.2,19.0,0.02,0.508,288,6,2.68224,1,0.44704
2019-06-27 17:30,35,70.3,21.3,67.8,19.9,92.6,66.4,19.1,0.01,0.254,297,3,1.34112,0,0.1
2019-06-27 17:45,35.25,70.2,21.2,67.7,19.8,92.8,66.4,19.1,0.01,0.254,312,5,2.2352,1,0.44704
2019-06-27 18:00,35.5,70,21.1,67.8,19.9,89.7,66.9,19.4,0,0,317,8,3.57632,3,1.34112
2019-06-27 18:15,35.75,70,21.1,69.1,20.6,87.4,68.2,20.1,0,0,303,5,2.2352,1,0.44704
2019-06-27 18:30,36,70.5,21.4,70.1,21.2,86.2,69.1,20.6,0,0,313,9,4.02336,1,0.44704
2019-06-27 18:45,36.25,71.4,21.9,72,22.2,85,70,21.1,0,0,190,4,1.78816,1,0.44704
2019-06-27 19:00,36.5,71.7,22.1,71.1,21.7,86.7,69.2,20.7,0,0,77,14,6.25856,4,1.78816
2019-06-27 19:15,36.75,71.5,21.9,69.7,20.9,89.5,67.9,19.9,0,0,74,13,5.81152,6,2.68224
2019-06-27 19:30,37,71.1,21.7,68.7,20.4,90.4,67.2,19.6,0,0,107,10,4.4704,5,2.2352
2019-06-27 19:45,37.25,70.4,21.3,67.9,19.9,91.5,66.6,19.2,0,0,107,11,4.91744,6,2.68224
2019-06-27 20:00,37.5,69.6,20.9,67.1,19.5,92.3,66.1,18.9,0,0,114,10,4.4704,5,2.2352
2019-06-27 20:15,37.75,69,20.6,67.3,19.6,91.5,66.2,19.0,0,0,111,12,5.36448,6,2.68224
2019-06-27 20:30,38,68.4,20.2,66.7,19.3,92.1,65.9,18.8,0,0,107,11,4.91744,4,1.78816
2019-06-27 20:45,38.25,68,20.0,66.6,19.2,92.1,65.9,18.8,0,0,114,8,3.57632,4,1.78816
2019-06-27 21:00,38.5,67.5,19.7,66.2,19.0,92.7,65.5,18.6,0,0,115,7,3.12928,3,1.34112
2019-06-27 21:15,38.75,67,19.4,65.9,18.8,93.2,65.5,18.6,0,0,115,7,3.12928,3,1.34112
2019-06-27 21:30,39,66.6,19.2,65.7,18.7,93.9,65.2,18.4,0,0,115,7,3.12928,3,1.34112
2019-06-27 21:45,39.25,66.3,19.1,65.5,18.6,94.6,64.9,18.3,0,0,124,6,2.68224,2,0.89408
2019-06-27 22:00,39.5,66,18.9,65.8,18.8,94.3,65.2,18.4,0,0,121,8,3.57632,4,1.78816
2019-06-27 22:15,39.75,66,18.9,65.8,18.8,94.4,65.2,18.4,0,0,128,8,3.57632,4,1.78816
2019-06-27 22:30,40,65.8,18.8,65.8,18.8,94.4,65.2,18.4,0,0,124,8,3.57632,4,1.78816
2019-06-27 22:45,40.25,65.7,18.7,65.7,18.7,94.4,65.1,18.4,0,0,117,6,2.68224,4,1.78816
2019-06-27 23:00,40.5,65.5,18.6,65.2,18.4,95.2,64.6,18.1,0,0,136,7,3.12928,3,1.34112
2019-06-27 23:15,40.75,65.2,18.4,64.9,18.3,95.2,64.5,18.1,0,0,120,7,3.12928,4,1.78816
2019-06-27 23:30,41,65,18.3,64.9,18.3,94.9,64.6,18.1,0,0,118,8,3.57632,4,1.78816
2019-06-27 23:45,41.25,64.8,18.2,64.6,18.1,95.3,64.2,17.9,0,0,121,5,2.2352,2,0.89408
2019-06-28 00:00,41.5,64.6,18.1,64.5,18.1,95.2,64.2,17.9,0,0,124,4,1.78816,2,0.89408
2019-06-28 00:15,41.75,64.5,18.1,64.7,18.2,95.2,64.2,17.9,0,0,124,5,2.2352,2,0.89408
2019-06-28 00:30,42,64.3,17.9,64.2,17.9,95.7,63.8,17.7,0,0,120,4,1.78816,2,0.89408
2019-06-28 00:45,42.25,64.2,17.9,64.1,17.8,95.3,63.9,17.7,0,0,115,4,1.78816,2,0.89408
2019-06-28 01:00,42.5,64,17.8,63.8,17.7,95.9,63.5,17.5,0,0,120,3,1.34112,0,0.1
2019-06-28 01:15,42.75,64,17.8,64,17.8,95.9,63.6,17.6,0,0,146,2,0.89408,1,0.44704
2019-06-28 01:30,43,64,17.8,63.7,17.6,96.7,63.3,17.4,0,0,145,1,0.44704,0,0.1
2019-06-28 01:45,43.25,64,17.8,63.6,17.6,96.7,63.1,17.3,0,0,145,1,0.44704,0,0.1
2019-06-28 02:00,43.5,64,17.8,63.4,17.4,96.8,62.9,17.2,0,0,145,2,0.89408,0,0.1
2019-06-28 02:15,43.75,64,17.8,63.2,17.3,97.2,62.8,17.1,0,0,145,0,0,0,0.1
2019-06-28 02:30,44,64,17.8,63.6,17.6,96.3,63.7,17.6,0,0,145,0,0,0,0.1
2019-06-28 02:45,44.25,64.2,17.9,64.3,17.9,96.7,63.9,17.7,0,0,272,11,4.91744,4,1.78816
2019-06-28 03:00,44.5,64.4,18.0,65.4,18.6,94.7,65,18.3,0,0,262,7,3.12928,3,1.34112
2019-06-28 03:15,44.75,64.7,18.2,65.7,18.7,94,65.3,18.5,0,0,333,6,2.68224,3,1.34112
2019-06-28 03:30,45,64.9,18.3,66,18.9,93.6,65.6,18.7,0,0,319,6,2.68224,2,0.89408
2019-06-28 03:45,45.25,65.1,18.4,66.2,19.0,93.2,65.8,18.8,0,0,187,5,2.2352,2,0.89408
2019-06-28 04:00,45.5,65.3,18.5,66.4,19.1,91.1,66.1,18.9,0,0,25,8,3.57632,4,1.78816
2019-06-28 04:15,45.75,65.4,18.6,66.5,19.2,89.7,66.1,18.9,0.02,0.508,36,11,4.91744,5,2.2352
2019-06-28 04:30,46,65.4,18.6,66.2,19.0,91.5,65.7,18.7,0,0,50,6,2.68224,2,0.89408
2019-06-28 04:45,46.25,65.5,18.6,66,18.9,92.4,65.6,18.7,0,0,67,6,2.68224,2,0.89408
2019-06-28 05:00,46.5,65.6,18.7,65.8,18.8,93.6,65.2,18.4,0,0,94,7,3.12928,3,1.34112
2019-06-28 05:15,46.75,65.6,18.7,65.7,18.7,93.6,65.3,18.5,0,0,79,7,3.12928,3,1.34112
2019-06-28 05:30,47,65.5,18.6,65.5,18.6,94.4,65.1,18.4,0,0,93,9,4.02336,5,2.2352
2019-06-28 05:45,47.25,65.4,18.6,65.5,18.6,94.7,65,18.3,0,0,97,12,5.36448,5,2.2352
2019-06-28 06:00,47.5,65.4,18.6,65.6,18.7,95.1,65.1,18.4,0.03,0.762,194,19,8.49376,6,2.68224
2019-06-28 06:15,47.75,65.1,18.4,64.8,18.2,97.2,63.5,17.5,0.43,10.922,218,20,8.9408,8,3.57632
2019-06-28 06:30,48,64.9,18.3,64.6,18.1,96.9,63.4,17.4,0.18,4.572,134,10,4.4704,4,1.78816
